pcapture.data.selectmodel.males,,,,,,,,,,,
55,R32,1,1,0,0,162,18.177,2.5,5.085583,0.014663897,0.002538
55,S22,101.92,32,914.304,55,60,18.326,-1.4,6.151658,0.014965762,0.001771
55,S28,133.44,30,571.623,15,102,16.785,1,6.443201,0.013340289,0.002063
55,S29,624.75,75,1512.5055,15,111,16.76,1.7,6.394497,0.013452353,0.002414
55,S30,234.656,32,1490.8632,24,122,17.873,1.9,6.390598,0.013897558,0.001952
55,S31,105.525,15,316.5191,19,132,18.04,2.1,6.093261,0.014232538,0.002154
55,T25,56.376,27,279.2825,35,73,18.98,-1.4,5.657105,0.015671389,0.001628
55,T30,373.737,39,2224.4166,14,117,17.873,1.8,6.407145,0.013954879,0.001966
55,U25,51,51,434.0606,46,70,17.28,-1.5,5.850253,0.014046061,0.001649
55,U26,19,19,189.2447,33,76,17.273,-1.4,5.880491,0.013934615,0.001589
55,V25,143.221,76,237.5654,31,62,16.656,-1.5,6.051012,0.013330029,0.001749
55,V26,60.94,31,326.9841,23,72,17.396,-1.5,5.803262,0.014551172,0.001544
65,F18,10,10,28,28,107,17.882,2.3,3.309178,0.013930624,0.002155
65,F21,0,0,1,1,97,17.654,2.3,3.031825,0.014396391,0.002062
65,F22,2,2,1,1,113,17.814,3.7,3.661512,0.01465671,0.001968
65,G18,3,3,19,19,81,17.73,-0.5,3.210886,0.015709323,0.001757
65,G22,6,6,0,0,94,16.924,2.9,3.504983,0.014116886,0.002027
65,GF2221,1,1,0,0,100,17.421,3.3,3.231405,0.01423686,0.002465
65,H18,6,6,3,3,74,17.655,-0.7,3.312259,0.015714934,0.001505
65,I18,9,9,16,16,71,17.168,-0.2,3.464881,0.01426035,0.001726
65,I21,4,4,5,5,73,15.877,-0.3,3.407365,0.012535312,0.001424
65,I22,3,3,9.4108,7,84,16.847,1.8,3.995257,0.013787421,0.002207
65,I23,4,4,4.3638,3,99,17.1,2.8,4.531773,0.013869834,0.002579
65,IH2120,2,2,8,8,69,19.724,-0.5,3.084691,0.01393945,0.001573
65,J18,5,5,5,5,69,17.01,-1.3,3.536167,0.013955533,0.001729
65,J19,3,3,9,9,70,17.674,-1.4,3.383303,0.016108009,0.001967
65,J20,1,1,11,11,70,17.531,-1.3,3.42039,0.014342088,0.001781
65,J21,3,3,3.7056,2,74,21.313,-0.7,3.782849,0.017883537,0.001866
65,J22,2,2,4,4,86,17.659,1.2,4.363528,0.014132744,0.002204
65,J23,4,4,10,10,98,17.654,2,4.825663,0.014478744,0.002223
65,J24,22,22,1,1,104,17.238,2.2,4.898352,0.010564225,0.001779
65,J25,11,11,3,3,108,18.31,2.8,4.497125,0.01693322,0.002364
65,JI2019,3,3,15,15,66,16.21,-1.4,3.256648,0.013214119,0.001637
65,JI2120,0,0,5,5,71,16.959,-1.1,3.396841,0.013854358,0.001986
65,JI2221,7,7,2,2,77,17.237,0.3,3.88314,0.014156848,0.001922
65,K20,4,4,4,4,69,17.227,-1.4,3.628744,0.014038138,0.001657
65,K21,3,3,6,6,73,16.812,-1.2,4.014178,0.014244035,0.001774
65,K22,7,7,3,3,84,17.182,0.3,4.58401,0.014312055,0.00179
65,K23,0,0,2,2,95,17.373,1.8,5.003959,0.014136851,0.001984
65,K24,4,4,3,3,102,17.068,2.5,5.064306,0.013814022,0.002303
65,K25,2,2,1,1,109,17.441,2.8,4.726846,0.01565666,0.002086
65,L20,10,10,14,14,67,17.602,-1.1,3.825626,0.014241084,0.001801
65,L21,8,8,26,26,73,16.83,-1.4,4.260149,0.014195496,0.001732
65,L22,65,65,91,91,82,17.487,-0.1,4.762806,0.014142943,0.001803
65,L23,15,15,7,7,92,17.397,1.2,5.095623,0.014065082,0.001973
65,L24,7,7,2,2,101,17.608,2.1,5.139559,0.014071393,0.002287
65,L25,2,2,2,2,112,17.441,2.6,4.907496,0.01400404,0.002199
65,N20,10,10,54.8835,35,60,16.65,-1.2,4.226803,0.014014547,0.001513
65,N21,82,82,205.6338,138,68,16.959,-1.5,4.659263,0.013547802,0.001949
65,N22,119,119,392.6961,81,75,17.666,-1.5,4.932028,0.01470491,0.001568
65,N24,51,51,106.4462,23,87,17.36,-0.4,5.126624,0.013771977,0.002281
65,N25,53,53,37.3416,11,102,17.654,1.6,5.248365,0.014334626,0.002505
65,N26,8,8,5,5,110,17.28,2.1,5.396135,0.014423914,0.002565
65,N27,1,1,0,0,120,17.873,2.4,5.454663,0.014137261,0.002595
65,O20,5,5,15.3376,8,56,17.214,-1.4,4.336546,0.014288522,0.001493
65,O22,80,80,113.5602,39,72,18.317,-1.5,4.847791,0.015305537,0.001688
65,O24,38,38,73.6806,15,84,17.36,-1.1,4.952239,0.01433885,0.001958
65,O25,32,32,45.5764,12,95,17.654,-0.2,5.29128,0.014905952,0.001766
65,O26,11,11,27,27,104,17.11,1.8,5.668705,0.013623533,0.001917
65,O27,26,26,30,30,116,17.873,2.1,5.926751,0.014444706,0.002441
65,ON2524,8,8,24.6904,14,93,17.654,1.2,5.161146,0.01480301,0.00174
65,ON2625,9,9,7,7,102,17.654,1.9,5.422878,0.014216243,0.001867
65,P20,30,15,63.436,20,53,16.541,-1.3,4.417112,0.013527348,0.001825
65,P22,78,78,187.9689,57,69,17.975,-1.5,4.755803,0.014511419,0.001909
65,P24,0,0,7,7,65,17.432,-1,4.740611,0.014347497,0.001689
65,P25,0,0,1,1,75,17.444,-1.1,5.172185,0.005858907,0.001701
65,P26,6,6,3,3,97,18.02,0.6,5.834477,0.01460554,0.00235
65,P27,10,10,15,15,108,17.26,1.2,6.220015,0.014115351,0.001956
65,P30,0,0,1,1,141,17.568,2.4,6.085942,0.013706497,0.002482
65,P31,7,7,3,3,135,17.362,2,5.91721,0.013540714,0.002941
65,P32,2,2,0,0,141,17.008,2.1,5.049571,0.012877846,0.002357
65,PO2423,20,20,140.8632,16,76,17.475,-1.3,4.763224,0.014601968,0.001967
65,PO2524,11,11,8,8,80,17.738,-1.2,5.013459,0.014387317,0.001763
65,PO2625,8,8,5,5,94,17.955,-0.3,5.502576,0.014673258,0.002079
65,PO2726,10,10,16,16,106,17.782,1.3,5.964651,0.014091204,0.002411
65,Q20,15.08,5,18.9164,4,53,16.401,-1.5,4.688582,0.01318333,0.001657
65,Q25,0,0,1,1,63,17.533,0,5.21228,0.006895825,0.001558
65,Q26,117.072,15,124.7034,2,90,19.413,-0.2,5.945693,0.015632713,0.002159
65,Q30,3,3,7,7,137,18.04,2.1,6.254995,0.014274615,0.002419
65,Q31,2,2,3,3,147,18.04,2,6.005222,0.014006375,0.002255
65,QP2524,0,0,1,1,60,16.227,0.5,4.899939,0.009324872,0.001514
65,QP2625,11,11,4,4,87,17.674,0.4,5.642188,0.013995314,0.001856
65,QP2726,26,26,117.0592,13,100,18.343,0.6,6.156088,0.014455544,0.002417
65,R22,61.907,31,276.2886,33,62,18.679,-1.6,5.32487,0.015313941,0.001636
65,R26,10.19,2,85.2513,3,86,17.189,-0.8,5.983782,0.013350664,0.002373
65,R29,143.6,16,251.3824,16,118,17.438,1.7,6.37836,0.014067725,0.002035
65,R30,32,32,50.0835,15,129,18.04,2,6.348532,0.014479741,0.0024
65,R31,13,13,15,15,147,18.177,2,6.085079,0.014764589,0.002316
65,R32,2,2,2,2,162,18.177,2.5,5.085583,0.014663897,0.002538
65,S22,6.37,2,51.8964,3,60,18.326,-1.4,6.151658,0.014965762,0.001771
65,S28,35.584,8,76.2164,2,102,16.785,1,6.443201,0.013340289,0.002063
65,S29,133.28,16,403.3348,4,111,16.76,1.7,6.394497,0.013452353,0.002414
65,S30,131.994,18,248.4772,4,122,17.873,1.9,6.390598,0.013897558,0.001952
65,S31,204.015,29,466.4492,28,132,18.04,2.1,6.093261,0.014232538,0.002154
65,T25,16.704,8,47.877,6,73,18.98,-1.4,5.657105,0.015671389,0.001628
65,T30,86.247,9,476.6607,3,117,17.873,1.8,6.407145,0.013954879,0.001966
65,U25,12,12,113.2332,12,70,17.28,-1.5,5.850253,0.014046061,0.001649
65,U26,3,3,35.1396,6,76,17.273,-1.4,5.880491,0.013934615,0.001589
65,V25,39,39,61.3072,8,62,16.656,-1.5,6.051012,0.013330029,0.001749
65,V26,12,12,71.0835,5,72,17.396,-1.5,5.803262,0.014551172,0.001544
75,F18,4,4,5,5,107,17.882,2.3,3.309178,0.013930624,0.002155
75,F22,11,11,6,6,113,17.814,3.7,3.661512,0.01465671,0.001968
75,G18,0,0,10,10,81,17.73,-0.5,3.210886,0.015709323,0.001757
75,G22,1,1,0,0,94,16.924,2.9,3.504983,0.014116886,0.002027
75,GF2221,2,2,1,1,100,17.421,3.3,3.231405,0.01423686,0.002465
75,H18,2,2,1,1,74,17.655,-0.7,3.312259,0.015714934,0.001505
75,H23,1,1,2,2,99,17.653,3.5,4.20718,0.014313227,0.002664
75,I18,4,4,17,17,71,17.168,-0.2,3.464881,0.01426035,0.001726
75,I21,1,1,2,2,73,15.877,-0.3,3.407365,0.012535312,0.001424
75,I22,6,6,6.722,5,84,16.847,1.8,3.995257,0.013787421,0.002207
75,I23,26,26,18.9098,13,99,17.1,2.8,4.531773,0.013869834,0.002579
75,IH2120,1,1,3,3,69,19.724,-0.5,3.084691,0.01393945,0.001573
75,IH2221,0,0,1,1,74,16.502,2.8,3.53601,0.013586867,0.001467
75,J18,0,0,5,5,69,17.01,-1.3,3.536167,0.013955533,0.001729
75,J19,0,0,6,6,70,17.674,-1.4,3.383303,0.016108009,0.001967
75,J20,2,2,8,8,70,17.531,-1.3,3.42039,0.014342088,0.001781
75,J21,4,4,3.7056,2,74,21.313,-0.7,3.782849,0.017883537,0.001866
75,J22,2,2,5,5,86,17.659,1.2,4.363528,0.014132744,0.002204
75,J23,6,6,8,8,98,17.654,2,4.825663,0.014478744,0.002223
75,J24,26,26,4,4,104,17.238,2.2,4.898352,0.010564225,0.001779
75,J25,10,10,1,1,108,18.31,2.8,4.497125,0.01693322,0.002364
75,JI2019,1,1,9,9,66,16.21,-1.4,3.256648,0.013214119,0.001637
75,JI2120,0,0,5,5,71,16.959,-1.1,3.396841,0.013854358,0.001986
75,JI2221,2,2,4,4,77,17.237,0.3,3.88314,0.014156848,0.001922
75,K20,3,3,3,3,69,17.227,-1.4,3.628744,0.014038138,0.001657
75,K21,8,8,3,3,73,16.812,-1.2,4.014178,0.014244035,0.001774
75,K22,5,5,13,13,84,17.182,0.3,4.58401,0.014312055,0.00179
75,K23,7,7,7,7,95,17.373,1.8,5.003959,0.014136851,0.001984
75,K24,6,6,8,8,102,17.068,2.5,5.064306,0.013814022,0.002303
75,K25,2,2,0,0,109,17.441,2.8,4.726846,0.01565666,0.002086
75,L20,15,15,14,14,67,17.602,-1.1,3.825626,0.014241084,0.001801
75,L21,9,9,14,14,73,16.83,-1.4,4.260149,0.014195496,0.001732
75,L22,37,37,73,73,82,17.487,-0.1,4.762806,0.014142943,0.001803
75,L23,21,21,4,4,92,17.397,1.2,5.095623,0.014065082,0.001973
75,L24,11,11,7,7,101,17.608,2.1,5.139559,0.014071393,0.002287
75,L25,17,17,12,12,112,17.441,2.6,4.907496,0.01400404,0.002199
75,N20,11,11,29.7939,19,60,16.65,-1.2,4.226803,0.014014547,0.001513
75,N21,15,15,35.7624,24,68,16.959,-1.5,4.659263,0.013547802,0.001949
75,N22,14,14,48.481,10,75,17.666,-1.5,4.932028,0.01470491,0.001568
75,N24,14,14,44.7545,14,87,17.36,-0.4,5.126624,0.013771977,0.002281
75,N25,9,9,7.2927,4,102,17.654,1.6,5.248365,0.014334626,0.002505
75,N26,4,4,1,1,110,17.28,2.1,5.396135,0.014423914,0.002565
75,N27,5,5,0,0,120,17.873,2.4,5.454663,0.014137261,0.002595
75,O20,5,5,3.8344,2,56,17.214,-1.4,4.336546,0.014288522,0.001493
75,O22,7,7,29.118,10,72,18.317,-1.5,4.847791,0.015305537,0.001688
75,O24,8,8,8,8,84,17.36,-1.1,4.952239,0.01433885,0.001958
75,O25,12,12,30.262,15,95,17.654,-0.2,5.29128,0.014905952,0.001766
75,O26,23,23,27,27,104,17.11,1.8,5.668705,0.013623533,0.001917
75,O27,47,47,55,55,116,17.873,2.1,5.926751,0.014444706,0.002441
75,ON2524,7,7,3.7636,3,93,17.654,1.2,5.161146,0.01480301,0.00174
75,ON2625,3,3,4,4,102,17.654,1.9,5.422878,0.014216243,0.001867
75,P20,4,2,6.3436,2,53,16.541,-1.3,4.417112,0.013527348,0.001825
75,P22,9,9,9.8931,3,69,17.975,-1.5,4.755803,0.014511419,0.001909
75,P24,0,0,3,3,65,17.432,-1,4.740611,0.014347497,0.001689
75,P25,0,0,1,1,75,17.444,-1.1,5.172185,0.005858907,0.001701
75,P26,12,12,9,9,97,18.02,0.6,5.834477,0.01460554,0.00235
75,P27,12,12,16,16,108,17.26,1.2,6.220015,0.014115351,0.001956
75,P30,0,0,1,1,141,17.568,2.4,6.085942,0.013706497,0.002482
75,P31,2,2,7,7,135,17.362,2,5.91721,0.013540714,0.002941
75,P32,5,5,1,1,141,17.008,2.1,5.049571,0.012877846,0.002357
75,PO2423,4,4,7,7,76,17.475,-1.3,4.763224,0.014601968,0.001967
75,PO2524,4,4,8,8,80,17.738,-1.2,5.013459,0.014387317,0.001763
75,PO2625,5,5,5,5,94,17.955,-0.3,5.502576,0.014673258,0.002079
75,PO2726,23,23,31,31,106,17.782,1.3,5.964651,0.014091204,0.002411
75,Q25,1,1,2,2,63,17.533,0,5.21228,0.006895825,0.001558
75,Q26,36.518,11,187.0551,3,90,19.413,-0.2,5.945693,0.015632713,0.002159
75,Q30,7,7,11,11,137,18.04,2.1,6.254995,0.014274615,0.002419
75,Q31,0,0,17,17,147,18.04,2,6.005222,0.014006375,0.002255
75,QP2524,1,1,1,1,60,16.227,0.5,4.899939,0.009324872,0.001514
75,QP2625,12,12,2,2,87,17.674,0.4,5.642188,0.013995314,0.001856
75,QP2726,74,74,18,18,100,18.343,0.6,6.156088,0.014455544,0.002417
75,R22,1.997,1,34.1248,4,62,18.679,-1.6,5.32487,0.015313941,0.001636
75,R26,5.095,1,0,0,86,17.189,-0.8,5.983782,0.013350664,0.002373
75,R29,305.15,34,424.2078,27,118,17.438,1.7,6.37836,0.014067725,0.002035
75,R30,46,46,86.8114,26,129,18.04,2,6.348532,0.014479741,0.0024
75,R31,26,26,69,69,147,18.177,2,6.085079,0.014764589,0.002316
75,R32,0,0,5,5,162,18.177,2.5,5.085583,0.014663897,0.002538
75,S28,18.792,5,38.1082,1,102,16.785,1,6.443201,0.013340289,0.002063
75,S29,92.63,12,404.9183,5,111,16.76,1.7,6.394497,0.013452353,0.002414
75,S30,21.999,3,248.4772,4,122,17.873,1.9,6.390598,0.013897558,0.001952
75,S31,78.385,12,133.2712,8,132,18.04,2.1,6.093261,0.014232538,0.002154
75,T25,2.088,1,7.9795,1,73,18.98,-1.4,5.657105,0.015671389,0.001628
75,T30,89.247,12,158.8869,1,117,17.873,1.8,6.407145,0.013954879,0.001966
75,U25,1,1,9.4361,1,70,17.28,-1.5,5.850253,0.014046061,0.001649
75,U26,0,0,29.283,5,76,17.273,-1.4,5.880491,0.013934615,0.001589
75,V25,5,5,7.6634,1,62,16.656,-1.5,6.051012,0.013330029,0.001749
75,V26,0,0,14.2167,1,72,17.396,-1.5,5.803262,0.014551172,0.001544
85,F18,2,2,10,10,107,17.882,2.3,3.309178,0.013930624,0.002155
85,F21,1,1,0,0,97,17.654,2.3,3.031825,0.014396391,0.002062
85,F22,11,11,6,6,113,17.814,3.7,3.661512,0.01465671,0.001968
85,G18,1,1,8,8,81,17.73,-0.5,3.210886,0.015709323,0.001757
85,G22,4,4,0,0,94,16.924,2.9,3.504983,0.014116886,0.002027
85,H18,0,0,1,1,74,17.655,-0.7,3.312259,0.015714934,0.001505
85,H23,1,1,4,4,99,17.653,3.5,4.20718,0.014313227,0.002664
85,I18,3,3,10,10,71,17.168,-0.2,3.464881,0.01426035,0.001726
85,I21,0,0,3,3,73,15.877,-0.3,3.407365,0.012535312,0.001424
85,I22,6,6,10.7552,8,84,16.847,1.8,3.995257,0.013787421,0.002207
85,I23,49,49,32.0012,22,99,17.1,2.8,4.531773,0.013869834,0.002579
85,IH2120,0,0,2,2,69,19.724,-0.5,3.084691,0.01393945,0.001573
85,IH2221,1,1,2,2,74,16.502,2.8,3.53601,0.013586867,0.001467
85,J18,0,0,4,4,69,17.01,-1.3,3.536167,0.013955533,0.001729
85,J19,1,1,2,2,70,17.674,-1.4,3.383303,0.016108009,0.001967
85,J20,2,2,11,11,70,17.531,-1.3,3.42039,0.014342088,0.001781
85,J21,17,17,44.4672,24,74,21.313,-0.7,3.782849,0.017883537,0.001866
85,J22,1,1,0,0,86,17.659,1.2,4.363528,0.014132744,0.002204
85,J23,7,7,13,13,98,17.654,2,4.825663,0.014478744,0.002223
85,J24,11,11,15,15,104,17.238,2.2,4.898352,0.010564225,0.001779
85,J25,7,7,4,4,108,18.31,2.8,4.497125,0.01693322,0.002364
85,JI2019,1,1,7,7,66,16.21,-1.4,3.256648,0.013214119,0.001637
85,JI2120,0,0,3,3,71,16.959,-1.1,3.396841,0.013854358,0.001986
85,JI2221,4,4,3,3,77,17.237,0.3,3.88314,0.014156848,0.001922
85,K20,1,1,11,11,69,17.227,-1.4,3.628744,0.014038138,0.001657
85,K21,7,7,20,20,73,16.812,-1.2,4.014178,0.014244035,0.001774
85,K22,9,9,45,45,84,17.182,0.3,4.58401,0.014312055,0.00179
85,K23,26,26,9,9,95,17.373,1.8,5.003959,0.014136851,0.001984
85,K24,10,10,15,15,102,17.068,2.5,5.064306,0.013814022,0.002303
85,K25,1,1,4,4,109,17.441,2.8,4.726846,0.01565666,0.002086
85,L20,26,26,52,52,67,17.602,-1.1,3.825626,0.014241084,0.001801
85,L21,9,9,33,33,73,16.83,-1.4,4.260149,0.014195496,0.001732
85,L22,41,41,80,80,82,17.487,-0.1,4.762806,0.014142943,0.001803
85,L23,14,14,7,7,92,17.397,1.2,5.095623,0.014065082,0.001973
85,L24,13,13,14,14,101,17.608,2.1,5.139559,0.014071393,0.002287
85,L25,26,26,11,11,112,17.441,2.6,4.907496,0.01400404,0.002199
85,N20,8,8,23.5215,15,60,16.65,-1.2,4.226803,0.014014547,0.001513
85,N21,7,7,13.4109,9,68,16.959,-1.5,4.659263,0.013547802,0.001949
85,N22,3,3,19.3924,4,75,17.666,-1.5,4.932028,0.01470491,0.001568
85,N24,3,3,44.6642,20,87,17.36,-0.4,5.126624,0.013771977,0.002281
85,N25,7,7,1,1,102,17.654,1.6,5.248365,0.014334626,0.002505
85,N26,5,5,4,4,110,17.28,2.1,5.396135,0.014423914,0.002565
85,N27,0,0,1,1,120,17.873,2.4,5.454663,0.014137261,0.002595
85,O20,1,1,1.9172,1,56,17.214,-1.4,4.336546,0.014288522,0.001493
85,O22,4,4,0,0,72,18.317,-1.5,4.847791,0.015305537,0.001688
85,O24,3,3,7,7,84,17.36,-1.1,4.952239,0.01433885,0.001958
85,O25,10,10,13,13,95,17.654,-0.2,5.29128,0.014905952,0.001766
85,O26,20,20,19,19,104,17.11,1.8,5.668705,0.013623533,0.001917
85,O27,32,32,35,35,116,17.873,2.1,5.926751,0.014444706,0.002441
85,ON2524,4,4,6,6,93,17.654,1.2,5.161146,0.01480301,0.00174
85,ON2625,3,3,7,7,102,17.654,1.9,5.422878,0.014216243,0.001867
85,P22,1,1,6.5954,2,69,17.975,-1.5,4.755803,0.014511419,0.001909
85,P24,0,0,1,1,65,17.432,-1,4.740611,0.014347497,0.001689
85,P25,0,0,2,2,75,17.444,-1.1,5.172185,0.005858907,0.001701
85,P26,10,10,4,4,97,18.02,0.6,5.834477,0.01460554,0.00235
85,P27,5,5,7,7,108,17.26,1.2,6.220015,0.014115351,0.001956
85,P31,2,2,8,8,135,17.362,2,5.91721,0.013540714,0.002941
85,PO2423,0,0,2,2,76,17.475,-1.3,4.763224,0.014601968,0.001967
85,PO2524,4,4,11,11,80,17.738,-1.2,5.013459,0.014387317,0.001763
85,PO2625,6,6,10,10,94,17.955,-0.3,5.502576,0.014673258,0.002079
85,PO2726,12,12,31,31,106,17.782,1.3,5.964651,0.014091204,0.002411
85,Q26,10,10,0,0,90,19.413,-0.2,5.945693,0.015632713,0.002159
85,Q30,3,3,24,24,137,18.04,2.1,6.254995,0.014274615,0.002419
85,Q31,6,6,31,31,147,18.04,2,6.005222,0.014006375,0.002255
85,QP2524,0,0,1,1,60,16.227,0.5,4.899939,0.009324872,0.001514
85,QP2625,8,8,3,3,87,17.674,0.4,5.642188,0.013995314,0.001856
85,QP2726,31,31,25,25,100,18.343,0.6,6.156088,0.014455544,0.002417
85,R29,31.925,8,109.9798,7,118,17.438,1.7,6.37836,0.014067725,0.002035
85,R30,44,44,106.8448,32,129,18.04,2,6.348532,0.014479741,0.0024
85,R31,20,20,63,63,147,18.177,2,6.085079,0.014764589,0.002316
85,R32,2,2,12,12,162,18.177,2.5,5.085583,0.014663897,0.002538
85,S28,5,5,0,0,102,16.785,1,6.443201,0.013340289,0.002063
85,S29,75.98,32,329.4206,20,111,16.76,1.7,6.394497,0.013452353,0.002414
85,S30,27.666,15,65.6265,3,122,17.873,1.9,6.390598,0.013897558,0.001952
85,S31,9.035,3,40.3178,9,132,18.04,2.1,6.093261,0.014232538,0.002154
85,T25,0,0,7.9795,1,73,18.98,-1.4,5.657105,0.015671389,0.001628
85,T30,28,28,11,11,117,17.873,1.8,6.407145,0.013954879,0.001966
95,F18,2,2,8,8,107,17.882,2.3,3.309178,0.013930624,0.002155
95,F22,3,3,5,5,113,17.814,3.7,3.661512,0.01465671,0.001968
95,G18,0,0,7,7,81,17.73,-0.5,3.210886,0.015709323,0.001757
95,G22,0,0,3,3,94,16.924,2.9,3.504983,0.014116886,0.002027
95,H18,4,4,4,4,74,17.655,-0.7,3.312259,0.015714934,0.001505
95,H23,2,2,7,7,99,17.653,3.5,4.20718,0.014313227,0.002664
95,I18,6,6,21,21,71,17.168,-0.2,3.464881,0.01426035,0.001726
95,I21,3,3,12,12,73,15.877,-0.3,3.407365,0.012535312,0.001424
95,I22,28,28,56.4648,42,84,16.847,1.8,3.995257,0.013787421,0.002207
95,I23,97,97,193.4618,133,99,17.1,2.8,4.531773,0.013869834,0.002579
