pcapture.data.selectmodel.males,,,,,,,,,,,
95,IH2120,2,2,7,7,69,19.724,-0.5,3.084691,0.01393945,0.001573
95,J18,0,0,3,3,69,17.01,-1.3,3.536167,0.013955533,0.001729
95,J19,0,0,11,11,70,17.674,-1.4,3.383303,0.016108009,0.001967
95,J20,16,16,53,53,70,17.531,-1.3,3.42039,0.014342088,0.001781
95,J21,21,21,196.3968,106,74,21.313,-0.7,3.782849,0.017883537,0.001866
95,J22,2,2,2,2,86,17.659,1.2,4.363528,0.014132744,0.002204
95,J23,10,10,32,32,98,17.654,2,4.825663,0.014478744,0.002223
95,J24,18,18,11,11,104,17.238,2.2,4.898352,0.010564225,0.001779
95,J25,14,14,7,7,108,18.31,2.8,4.497125,0.01693322,0.002364
95,JI2019,2,2,10,10,66,16.21,-1.4,3.256648,0.013214119,0.001637
95,JI2120,0,0,24,24,71,16.959,-1.1,3.396841,0.013854358,0.001986
95,JI2221,6,6,11,11,77,17.237,0.3,3.88314,0.014156848,0.001922
95,K20,8,8,14,14,69,17.227,-1.4,3.628744,0.014038138,0.001657
95,K21,18,18,36,36,73,16.812,-1.2,4.014178,0.014244035,0.001774
95,K22,37,37,81,81,84,17.182,0.3,4.58401,0.014312055,0.00179
95,K23,26,26,29,29,95,17.373,1.8,5.003959,0.014136851,0.001984
95,K24,16,16,17,17,102,17.068,2.5,5.064306,0.013814022,0.002303
95,K25,7,7,8,8,109,17.441,2.8,4.726846,0.01565666,0.002086
95,L20,24,24,56,56,67,17.602,-1.1,3.825626,0.014241084,0.001801
95,L21,10,10,50,50,73,16.83,-1.4,4.260149,0.014195496,0.001732
95,L22,32,32,50,50,82,17.487,-0.1,4.762806,0.014142943,0.001803
95,L23,15,15,15,15,92,17.397,1.2,5.095623,0.014065082,0.001973
95,L24,18,18,24,24,101,17.608,2.1,5.139559,0.014071393,0.002287
95,L25,43,43,35,35,112,17.441,2.6,4.907496,0.01400404,0.002199
95,N20,10,10,6.2724,4,60,16.65,-1.2,4.226803,0.014014547,0.001513
95,N21,6,6,7.4505,5,68,16.959,-1.5,4.659263,0.013547802,0.001949
95,N22,2,2,4.8481,1,75,17.666,-1.5,4.932028,0.01470491,0.001568
95,N24,8,8,27.8775,15,87,17.36,-0.4,5.126624,0.013771977,0.002281
95,N25,5,5,9,9,102,17.654,1.6,5.248365,0.014334626,0.002505
95,N26,5,5,6,6,110,17.28,2.1,5.396135,0.014423914,0.002565
95,N27,2,2,6,6,120,17.873,2.4,5.454663,0.014137261,0.002595
95,O22,1,1,0,0,72,18.317,-1.5,4.847791,0.015305537,0.001688
95,O24,2,2,2,2,84,17.36,-1.1,4.952239,0.01433885,0.001958
95,O25,5,5,12,12,95,17.654,-0.2,5.29128,0.014905952,0.001766
95,O26,8,8,23,23,104,17.11,1.8,5.668705,0.013623533,0.001917
95,O27,36,36,26,26,116,17.873,2.1,5.926751,0.014444706,0.002441
95,ON2524,6,6,7,7,93,17.654,1.2,5.161146,0.01480301,0.00174
95,ON2625,3,3,3,3,102,17.654,1.9,5.422878,0.014216243,0.001867
95,P26,20,20,6,6,97,18.02,0.6,5.834477,0.01460554,0.00235
95,P27,8,8,7,7,108,17.26,1.2,6.220015,0.014115351,0.001956
95,P30,1,1,4,4,141,17.568,2.4,6.085942,0.013706497,0.002482
95,P31,0,0,4,4,135,17.362,2,5.91721,0.013540714,0.002941
95,P32,3,3,2,2,141,17.008,2.1,5.049571,0.012877846,0.002357
95,PO2423,1,1,2,2,76,17.475,-1.3,4.763224,0.014601968,0.001967
95,PO2524,0,0,3,3,80,17.738,-1.2,5.013459,0.014387317,0.001763
95,PO2625,4,4,7,7,94,17.955,-0.3,5.502576,0.014673258,0.002079
95,PO2726,8,8,20,20,106,17.782,1.3,5.964651,0.014091204,0.002411
95,Q25,1,1,0,0,63,17.533,0,5.21228,0.006895825,0.001558
95,Q26,3,3,0,0,90,19.413,-0.2,5.945693,0.015632713,0.002159
95,Q30,10,10,33,33,137,18.04,2.1,6.254995,0.014274615,0.002419
95,Q31,10,10,44,44,147,18.04,2,6.005222,0.014006375,0.002255
95,QP2524,0,0,1,1,60,16.227,0.5,4.899939,0.009324872,0.001514
95,QP2625,3,3,2,2,87,17.674,0.4,5.642188,0.013995314,0.001856
95,QP2726,25,25,12,12,100,18.343,0.6,6.156088,0.014455544,0.002417
95,R29,17,17,47.1342,3,118,17.438,1.7,6.37836,0.014067725,0.002035
95,R30,24,24,56.7613,17,129,18.04,2,6.348532,0.014479741,0.0024
95,R31,18,18,38,38,147,18.177,2,6.085079,0.014764589,0.002316
95,R32,15,15,16,16,162,18.177,2.5,5.085583,0.014663897,0.002538
95,S28,4.448,1,0,0,102,16.785,1,6.443201,0.013340289,0.002063
95,S29,31,31,53.839,34,111,16.76,1.7,6.394497,0.013452353,0.002414
95,S30,32,32,45.5936,26,122,17.873,1.9,6.390598,0.013897558,0.001952
95,S31,14,14,37.6589,22,132,18.04,2.1,6.093261,0.014232538,0.002154
95,T30,12,12,22,22,117,17.873,1.8,6.407145,0.013954879,0.001966
95,V26,2.996,1,0,0,72,17.396,-1.5,5.803262,0.014551172,0.001544
105,F18,8,8,10,10,107,17.882,2.3,3.309178,0.013930624,0.002155
105,F21,1,1,0,0,97,17.654,2.3,3.031825,0.014396391,0.002062
105,F22,2,2,7,7,113,17.814,3.7,3.661512,0.01465671,0.001968
105,G18,3,3,14,14,81,17.73,-0.5,3.210886,0.015709323,0.001757
105,G22,1,1,2,2,94,16.924,2.9,3.504983,0.014116886,0.002027
105,GF2221,0,0,4,4,100,17.421,3.3,3.231405,0.01423686,0.002465
105,H18,4,4,6,6,74,17.655,-0.7,3.312259,0.015714934,0.001505
105,H23,18,18,14,14,99,17.653,3.5,4.20718,0.014313227,0.002664
105,I18,9,9,34,34,71,17.168,-0.2,3.464881,0.01426035,0.001726
105,I21,2,2,20,20,73,15.877,-0.3,3.407365,0.012535312,0.001424
105,I22,34,34,55.1204,41,84,16.847,1.8,3.995257,0.013787421,0.002207
105,I23,60,60,112.0042,77,99,17.1,2.8,4.531773,0.013869834,0.002579
105,IH2120,1,1,5,5,69,19.724,-0.5,3.084691,0.01393945,0.001573
105,IH2221,0,0,2,2,74,16.502,2.8,3.53601,0.013586867,0.001467
105,J18,0,0,4,4,69,17.01,-1.3,3.536167,0.013955533,0.001729
105,J19,1,1,6,6,70,17.674,-1.4,3.383303,0.016108009,0.001967
105,J20,10,10,36,36,70,17.531,-1.3,3.42039,0.014342088,0.001781
105,J21,6,6,164.8992,89,74,21.313,-0.7,3.782849,0.017883537,0.001866
105,J22,4,4,3,3,86,17.659,1.2,4.363528,0.014132744,0.002204
105,J23,6,6,21,21,98,17.654,2,4.825663,0.014478744,0.002223
105,J24,10,10,23,23,104,17.238,2.2,4.898352,0.010564225,0.001779
105,J25,22,22,6,6,108,18.31,2.8,4.497125,0.01693322,0.002364
105,JI2019,2,2,4,4,66,16.21,-1.4,3.256648,0.013214119,0.001637
105,JI2120,0,0,28,28,71,16.959,-1.1,3.396841,0.013854358,0.001986
105,JI2221,5,5,20,20,77,17.237,0.3,3.88314,0.014156848,0.001922
105,K20,3,3,14,14,69,17.227,-1.4,3.628744,0.014038138,0.001657
105,K21,22,22,39,39,73,16.812,-1.2,4.014178,0.014244035,0.001774
105,K22,15,15,33,33,84,17.182,0.3,4.58401,0.014312055,0.00179
105,K23,16,16,20,20,95,17.373,1.8,5.003959,0.014136851,0.001984
105,K24,14,14,30,30,102,17.068,2.5,5.064306,0.013814022,0.002303
105,K25,11,11,18,18,109,17.441,2.8,4.726846,0.01565666,0.002086
105,L20,6,6,10,10,67,17.602,-1.1,3.825626,0.014241084,0.001801
105,L21,4,4,38,38,73,16.83,-1.4,4.260149,0.014195496,0.001732
105,L22,13,13,35,35,82,17.487,-0.1,4.762806,0.014142943,0.001803
105,L23,14,14,8,8,92,17.397,1.2,5.095623,0.014065082,0.001973
105,L24,14,14,21,21,101,17.608,2.1,5.139559,0.014071393,0.002287
105,L25,23,23,35,35,112,17.441,2.6,4.907496,0.01400404,0.002199
105,N20,3,3,1.5681,1,60,16.65,-1.2,4.226803,0.014014547,0.001513
105,N21,0,0,1.4901,1,68,16.959,-1.5,4.659263,0.013547802,0.001949
105,N22,1,1,4.8481,1,75,17.666,-1.5,4.932028,0.01470491,0.001568
105,N24,2,2,27.8775,15,87,17.36,-0.4,5.126624,0.013771977,0.002281
105,N25,5,5,2,2,102,17.654,1.6,5.248365,0.014334626,0.002505
105,N26,9,9,17,17,110,17.28,2.1,5.396135,0.014423914,0.002565
105,N27,14,14,7,7,120,17.873,2.4,5.454663,0.014137261,0.002595
105,O20,0,0,1.9172,1,56,17.214,-1.4,4.336546,0.014288522,0.001493
105,O22,1,1,2.9118,1,72,18.317,-1.5,4.847791,0.015305537,0.001688
105,O24,0,0,2,2,84,17.36,-1.1,4.952239,0.01433885,0.001958
105,O25,3,3,12,12,95,17.654,-0.2,5.29128,0.014905952,0.001766
105,O26,8,8,13,13,104,17.11,1.8,5.668705,0.013623533,0.001917
105,O27,29,29,20,20,116,17.873,2.1,5.926751,0.014444706,0.002441
105,ON2524,8,8,4,4,93,17.654,1.2,5.161146,0.01480301,0.00174
105,ON2625,9,9,11,11,102,17.654,1.9,5.422878,0.014216243,0.001867
105,P26,12,12,2,2,97,18.02,0.6,5.834477,0.01460554,0.00235
105,P27,5,5,10,10,108,17.26,1.2,6.220015,0.014115351,0.001956
105,P30,0,0,8,8,141,17.568,2.4,6.085942,0.013706497,0.002482
105,P31,2,2,6,6,135,17.362,2,5.91721,0.013540714,0.002941
105,P32,1,1,2,2,141,17.008,2.1,5.049571,0.012877846,0.002357
105,PO2423,0,0,1,1,76,17.475,-1.3,4.763224,0.014601968,0.001967
105,PO2625,3,3,2,2,94,17.955,-0.3,5.502576,0.014673258,0.002079
105,PO2726,12,12,13,13,106,17.782,1.3,5.964651,0.014091204,0.002411
105,Q26,0,0,62.3517,1,90,19.413,-0.2,5.945693,0.015632713,0.002159
105,Q30,9,9,36,36,137,18.04,2.1,6.254995,0.014274615,0.002419
105,Q31,18,18,34,34,147,18.04,2,6.005222,0.014006375,0.002255
105,QP2625,2,2,1,1,87,17.674,0.4,5.642188,0.013995314,0.001856
105,QP2726,4,4,6,6,100,18.343,0.6,6.156088,0.014455544,0.002417
105,R29,18,18,15.7114,1,118,17.438,1.7,6.37836,0.014067725,0.002035
105,R30,19,19,40.0668,12,129,18.04,2,6.348532,0.014479741,0.0024
105,R31,16,16,41,41,147,18.177,2,6.085079,0.014764589,0.002316
105,R32,17,17,27,27,162,18.177,2.5,5.085583,0.014663897,0.002538
105,S28,1,1,0,0,102,16.785,1,6.443201,0.013340289,0.002063
105,S29,8,8,26.9195,17,111,16.76,1.7,6.394497,0.013452353,0.002414
105,S30,33,33,49.1008,28,122,17.873,1.9,6.390598,0.013897558,0.001952
105,S31,8,8,27,27,132,18.04,2.1,6.093261,0.014232538,0.002154
105,T30,2,2,6,6,117,17.873,1.8,6.407145,0.013954879,0.001966
115,F18,10,10,8,8,107,17.882,2.3,3.309178,0.013930624,0.002155
115,F22,0,0,8,8,113,17.814,3.7,3.661512,0.01465671,0.001968
115,G18,0,0,19,19,81,17.73,-0.5,3.210886,0.015709323,0.001757
115,G22,1,1,4,4,94,16.924,2.9,3.504983,0.014116886,0.002027
115,H18,4,4,33,33,74,17.655,-0.7,3.312259,0.015714934,0.001505
115,H23,8,8,15,15,99,17.653,3.5,4.20718,0.014313227,0.002664
115,I18,12,12,28,28,71,17.168,-0.2,3.464881,0.01426035,0.001726
115,I21,0,0,44,44,73,15.877,-0.3,3.407365,0.012535312,0.001424
115,I22,34,34,125.0292,93,84,16.847,1.8,3.995257,0.013787421,0.002207
115,I23,26,26,68.3662,47,99,17.1,2.8,4.531773,0.013869834,0.002579
115,IH2120,3,3,6,6,69,19.724,-0.5,3.084691,0.01393945,0.001573
115,IH2221,0,0,3,3,74,16.502,2.8,3.53601,0.013586867,0.001467
115,J18,0,0,5,5,69,17.01,-1.3,3.536167,0.013955533,0.001729
115,J19,1,1,5,5,70,17.674,-1.4,3.383303,0.016108009,0.001967
115,J20,9,9,40,40,70,17.531,-1.3,3.42039,0.014342088,0.001781
115,J21,6,6,88.9344,48,74,21.313,-0.7,3.782849,0.017883537,0.001866
115,J22,1,1,5,5,86,17.659,1.2,4.363528,0.014132744,0.002204
115,J23,2,2,7,7,98,17.654,2,4.825663,0.014478744,0.002223
115,J24,6,6,5,5,104,17.238,2.2,4.898352,0.010564225,0.001779
115,J25,11,11,5,5,108,18.31,2.8,4.497125,0.01693322,0.002364
115,JI2019,2,2,10,10,66,16.21,-1.4,3.256648,0.013214119,0.001637
115,JI2120,0,0,35,35,71,16.959,-1.1,3.396841,0.013854358,0.001986
115,JI2221,6,6,37,37,77,17.237,0.3,3.88314,0.014156848,0.001922
115,K20,3,3,3,3,69,17.227,-1.4,3.628744,0.014038138,0.001657
115,K21,5,5,30,30,73,16.812,-1.2,4.014178,0.014244035,0.001774
115,K22,9,9,11,11,84,17.182,0.3,4.58401,0.014312055,0.00179
115,K23,6,6,9,9,95,17.373,1.8,5.003959,0.014136851,0.001984
115,K24,1,1,9,9,102,17.068,2.5,5.064306,0.013814022,0.002303
115,K25,9,9,20,20,109,17.441,2.8,4.726846,0.01565666,0.002086
115,L20,0,0,4,4,67,17.602,-1.1,3.825626,0.014241084,0.001801
115,L21,1,1,8,8,73,16.83,-1.4,4.260149,0.014195496,0.001732
115,L22,3,3,10,10,82,17.487,-0.1,4.762806,0.014142943,0.001803
115,L23,5,5,7,7,92,17.397,1.2,5.095623,0.014065082,0.001973
115,L24,7,7,12,12,101,17.608,2.1,5.139559,0.014071393,0.002287
115,L25,12,12,20,20,112,17.441,2.6,4.907496,0.01400404,0.002199
115,N20,1,1,0,0,60,16.65,-1.2,4.226803,0.014014547,0.001513
115,N24,3,3,26.019,14,87,17.36,-0.4,5.126624,0.013771977,0.002281
115,N25,2,2,7,7,102,17.654,1.6,5.248365,0.014334626,0.002505
115,N26,7,7,5,5,110,17.28,2.1,5.396135,0.014423914,0.002565
115,N27,7,7,7,7,120,17.873,2.4,5.454663,0.014137261,0.002595
115,O25,4,4,3,3,95,17.654,-0.2,5.29128,0.014905952,0.001766
115,O26,3,3,11,11,104,17.11,1.8,5.668705,0.013623533,0.001917
115,O27,8,8,10,10,116,17.873,2.1,5.926751,0.014444706,0.002441
115,ON2524,1,1,8,8,93,17.654,1.2,5.161146,0.01480301,0.00174
115,ON2625,1,1,4,4,102,17.654,1.9,5.422878,0.014216243,0.001867
115,P20,0,0,3.1718,1,53,16.541,-1.3,4.417112,0.013527348,0.001825
115,P26,3,3,1,1,97,18.02,0.6,5.834477,0.01460554,0.00235
115,P27,1,1,2,2,108,17.26,1.2,6.220015,0.014115351,0.001956
115,P30,0,0,1,1,141,17.568,2.4,6.085942,0.013706497,0.002482
115,P31,3,3,4,4,135,17.362,2,5.91721,0.013540714,0.002941
115,P32,1,1,0,0,141,17.008,2.1,5.049571,0.012877846,0.002357
115,PO2423,0,0,1,1,76,17.475,-1.3,4.763224,0.014601968,0.001967
115,PO2625,1,1,3,3,94,17.955,-0.3,5.502576,0.014673258,0.002079
115,PO2726,2,2,6,6,106,17.782,1.3,5.964651,0.014091204,0.002411
115,Q30,9,9,19,19,137,18.04,2.1,6.254995,0.014274615,0.002419
115,Q31,11,11,22,22,147,18.04,2,6.005222,0.014006375,0.002255
115,QP2726,1,1,1,1,100,18.343,0.6,6.156088,0.014455544,0.002417
115,R29,6,6,31.4228,2,118,17.438,1.7,6.37836,0.014067725,0.002035
115,R30,8,8,13.3556,4,129,18.04,2,6.348532,0.014479741,0.0024
115,R31,10,10,16,16,147,18.177,2,6.085079,0.014764589,0.002316
115,R32,11,11,19,19,162,18.177,2.5,5.085583,0.014663897,0.002538
115,S28,1,1,0,0,102,16.785,1,6.443201,0.013340289,0.002063
115,S29,0,0,7.9175,5,111,16.76,1.7,6.394497,0.013452353,0.002414
115,S30,9,9,35.072,20,122,17.873,1.9,6.390598,0.013897558,0.001952
115,S31,9,9,13,13,132,18.04,2.1,6.093261,0.014232538,0.002154
115,T30,2,2,6,6,117,17.873,1.8,6.407145,0.013954879,0.001966
125,F18,0,0,4,4,107,17.882,2.3,3.309178,0.013930624,0.002155
125,F22,1,1,1,1,113,17.814,3.7,3.661512,0.01465671,0.001968
125,G18,0,0,8,8,81,17.73,-0.5,3.210886,0.015709323,0.001757
125,G22,1,1,0,0,94,16.924,2.9,3.504983,0.014116886,0.002027
125,H18,4,4,9,9,74,17.655,-0.7,3.312259,0.015714934,0.001505
125,H23,6,6,13,13,99,17.653,3.5,4.20718,0.014313227,0.002664
125,I18,1,1,9,9,71,17.168,-0.2,3.464881,0.01426035,0.001726
125,I21,2,2,38,38,73,15.877,-0.3,3.407365,0.012535312,0.001424
125,I22,16,16,82.0084,61,84,16.847,1.8,3.995257,0.013787421,0.002207
125,I23,7,7,32.0012,22,99,17.1,2.8,4.531773,0.013869834,0.002579
125,IH2120,0,0,2,2,69,19.724,-0.5,3.084691,0.01393945,0.001573
125,IH2221,0,0,2,2,74,16.502,2.8,3.53601,0.013586867,0.001467
125,J18,0,0,2,2,69,17.01,-1.3,3.536167,0.013955533,0.001729
125,J19,0,0,5,5,70,17.674,-1.4,3.383303,0.016108009,0.001967
125,J20,0,0,4,4,70,17.531,-1.3,3.42039,0.014342088,0.001781
125,J21,1,1,42.6144,23,74,21.313,-0.7,3.782849,0.017883537,0.001866
125,J22,1,1,6,6,86,17.659,1.2,4.363528,0.014132744,0.002204
125,J23,0,0,3,3,98,17.654,2,4.825663,0.014478744,0.002223
125,J24,1,1,3,3,104,17.238,2.2,4.898352,0.010564225,0.001779
125,J25,4,4,0,0,108,18.31,2.8,4.497125,0.01693322,0.002364
125,JI2120,0,0,11,11,71,16.959,-1.1,3.396841,0.013854358,0.001986
125,JI2221,9,9,39,39,77,17.237,0.3,3.88314,0.014156848,0.001922
125,K20,1,1,2,2,69,17.227,-1.4,3.628744,0.014038138,0.001657
125,K21,0,0,5,5,73,16.812,-1.2,4.014178,0.014244035,0.001774
125,K22,1,1,4,4,84,17.182,0.3,4.58401,0.014312055,0.00179
125,K23,2,2,2,2,95,17.373,1.8,5.003959,0.014136851,0.001984
125,K25,3,3,6,6,109,17.441,2.8,4.726846,0.01565666,0.002086
125,L22,0,0,3,3,82,17.487,-0.1,4.762806,0.014142943,0.001803
125,L23,1,1,2,2,92,17.397,1.2,5.095623,0.014065082,0.001973
125,L24,1,1,5,5,101,17.608,2.1,5.139559,0.014071393,0.002287
125,L25,4,4,9,9,112,17.441,2.6,4.907496,0.01400404,0.002199
125,N21,0,0,1.4901,1,68,16.959,-1.5,4.659263,0.013547802,0.001949
125,N24,1,1,14.868,8,87,17.36,-0.4,5.126624,0.013771977,0.002281
125,N25,1,1,1,1,102,17.654,1.6,5.248365,0.014334626,0.002505
125,N26,0,0,1,1,110,17.28,2.1,5.396135,0.014423914,0.002565
125,N27,1,1,2,2,120,17.873,2.4,5.454663,0.014137261,0.002595
125,O22,0,0,2.9118,1,72,18.317,-1.5,4.847791,0.015305537,0.001688
125,O25,0,0,6,6,95,17.654,-0.2,5.29128,0.014905952,0.001766
125,O26,0,0,4,4,104,17.11,1.8,5.668705,0.013623533,0.001917
125,O27,0,0,2,2,116,17.873,2.1,5.926751,0.014444706,0.002441
125,ON2524,0,0,4,4,93,17.654,1.2,5.161146,0.01480301,0.00174
125,ON2625,0,0,4,4,102,17.654,1.9,5.422878,0.014216243,0.001867
125,P26,0,0,1,1,97,18.02,0.6,5.834477,0.01460554,0.00235
125,P30,1,1,2,2,141,17.568,2.4,6.085942,0.013706497,0.002482
125,P31,3,3,1,1,135,17.362,2,5.91721,0.013540714,0.002941
125,P32,1,1,1,1,141,17.008,2.1,5.049571,0.012877846,0.002357
125,PO2625,1,1,1,1,94,17.955,-0.3,5.502576,0.014673258,0.002079
125,Q30,3,3,6,6,137,18.04,2.1,6.254995,0.014274615,0.002419
125,Q31,0,0,3,3,147,18.04,2,6.005222,0.014006375,0.002255
125,QP2726,1,1,1,1,100,18.343,0.6,6.156088,0.014455544,0.002417
125,R29,1,1,15.7114,1,118,17.438,1.7,6.37836,0.014067725,0.002035
125,R31,1,1,4,4,147,18.177,2,6.085079,0.014764589,0.002316
125,R32,2,2,5,5,162,18.177,2.5,5.085583,0.014663897,0.002538
125,S30,1,1,14.0288,8,122,17.873,1.9,6.390598,0.013897558,0.001952
125,S31,0,0,3,3,132,18.04,2.1,6.093261,0.014232538,0.002154
135,G18,0,0,1,1,81,17.73,-0.5,3.210886,0.015709323,0.001757
135,H23,0,0,1,1,99,17.653,3.5,4.20718,0.014313227,0.002664
135,I18,0,0,1,1,71,17.168,-0.2,3.464881,0.01426035,0.001726
135,I21,0,0,5,5,73,15.877,-0.3,3.407365,0.012535312,0.001424
135,I22,0,0,4.0332,3,84,16.847,1.8,3.995257,0.013787421,0.002207
135,I23,0,0,1.4546,1,99,17.1,2.8,4.531773,0.013869834,0.002579
135,IH2221,0,0,2,2,74,16.502,2.8,3.53601,0.013586867,0.001467
135,J18,0,0,1,1,69,17.01,-1.3,3.536167,0.013955533,0.001729
135,J21,0,0,3.7056,2,74,21.313,-0.7,3.782849,0.017883537,0.001866
135,J22,0,0,1,1,86,17.659,1.2,4.363528,0.014132744,0.002204
135,JI2019,0,0,1,1,66,16.21,-1.4,3.256648,0.013214119,0.001637
135,JI2221,0,0,3,3,77,17.237,0.3,3.88314,0.014156848,0.001922
135,K22,0,0,2,2,84,17.182,0.3,4.58401,0.014312055,0.00179
135,N24,0,0,1.8585,1,87,17.36,-0.4,5.126624,0.013771977,0.002281
135,N25,1,1,0,0,102,17.654,1.6,5.248365,0.014334626,0.002505
135,O26,0,0,1,1,104,17.11,1.8,5.668705,0.013623533,0.001917
135,PO2625,0,0,2,2,94,17.955,-0.3,5.502576,0.014673258,0.002079
135,Q30,1,1,0,0,137,18.04,2.1,6.254995,0.014274615,0.002419
135,Q31,0,0,1,1,147,18.04,2,6.005222,0.014006375,0.002255
135,R32,0,0,1,1,162,18.177,2.5,5.085583,0.014663897,0.002538