width,station,num.b,meas.b,num.n,meas.n,depth,netwidth,temp,phi,area.n,area.b
103,P30,0,0,3,3,141,17.568,2.4,6.08594163,0.013706497,0.002482
103,P31,1,1,3,3,135,17.362,2,5.917210233,0.013540714,0.002941
103,P32,0,0,1,1,141,17.008,2.1,5.049570539,0.012877846,0.002357
103,PO2625,1,1,1,1,94,17.955,-0.3,5.502575852,0.014673258,0.002079
103,PO2726,8,8,5,5,106,17.782,1.3,5.964650876,0.014091204,0.002411
103,Q26,0,0,62.3517,1,90,19.413,-0.2,5.945693096,0.015632713,0.002159
103,Q30,4,4,18,18,137,18.04,2.1,6.254995441,0.014274615,0.002419
103,Q31,11,11,13,13,147,18.04,2,6.005221973,0.014006375,0.002255
103,QP2625,2,2,1,1,87,17.674,0.4,5.642188314,0.013995314,0.001856
103,QP2726,4,4,4,4,100,18.343,0.6,6.156088468,0.014455544,0.002417
103,R29,13,13,15.7114,1,118,17.438,1.7,6.378360304,0.014067725,0.002035
103,R30,6,6,13.3556,4,129,18.04,2,6.348531674,0.014479741,0.0024
103,R31,8,8,23,23,147,18.177,2,6.085079067,0.014764589,0.002316
103,R32,9,9,12,12,162,18.177,2.5,5.085582753,0.014663897,0.002538
103,S28,1,1,0,0,102,16.785,1,6.443201463,0.013340289,0.002063
103,S29,3,3,12.668,8,111,16.76,1.7,6.394496666,0.013452353,0.002414
103,S30,21,21,31.5648,18,122,17.873,1.9,6.3905984,0.013897558,0.001952
103,S31,4,4,15,15,132,18.04,2.1,6.093261242,0.014232538,0.002154
103,T30,2,2,5,5,117,17.873,1.8,6.407144772,0.013954879,0.001966
108,F18,5,5,4,4,107,17.882,2.3,3.309177913,0.013930624,0.002155
108,F22,2,2,2,2,113,17.814,3.7,3.66151186,0.01465671,0.001968
108,G18,1,1,3,3,81,17.73,-0.5,3.210886413,0.015709323,0.001757
108,G22,1,1,3,3,94,16.924,2.9,3.504982695,0.014116886,0.002027
108,GF2221,0,0,1,1,100,17.421,3.3,3.231405051,0.01423686,0.002465
108,H18,3,3,6,6,74,17.655,-0.7,3.312258852,0.015714934,0.001505
108,H23,7,7,4,4,99,17.653,3.5,4.207180244,0.014313227,0.002664
108,I18,9,9,14,14,71,17.168,-0.2,3.464881134,0.01426035,0.001726
108,I21,1,1,12,12,73,15.877,-0.3,3.407365428,0.012535312,0.001424
108,I22,14,14,26.888,20,84,16.847,1.8,3.995256604,0.013787421,0.002207
108,I23,21,21,48.0018,33,99,17.1,2.8,4.53177275,0.013869834,0.002579
108,IH2120,0,0,6,6,69,19.724,-0.5,3.084690721,0.01393945,0.001573
108,J19,0,0,1,1,70,17.674,-1.4,3.383303385,0.016108009,0.001967
108,J20,7,7,15,15,70,17.531,-1.3,3.420389645,0.014342088,0.001781
108,J21,6,6,79.6704,43,74,21.313,-0.7,3.782849245,0.017883537,0.001866
108,J22,0,0,4,4,86,17.659,1.2,4.363528075,0.014132744,0.002204
108,J23,4,4,8,8,98,17.654,2,4.825662831,0.014478744,0.002223
108,J24,6,6,7,7,104,17.238,2.2,4.898351515,0.010564225,0.001779
108,J25,9,9,4,4,108,18.31,2.8,4.497124707,0.01693322,0.002364
108,JI2019,1,1,2,2,66,16.21,-1.4,3.256647755,0.013214119,0.001637
108,JI2120,0,0,15,15,71,16.959,-1.1,3.396841343,0.013854358,0.001986
108,JI2221,4,4,13,13,77,17.237,0.3,3.883139896,0.014156848,0.001922
108,K20,2,2,10,10,69,17.227,-1.4,3.628743979,0.014038138,0.001657
108,K21,4,4,19,19,73,16.812,-1.2,4.01417833,0.014244035,0.001774
108,K22,9,9,14,14,84,17.182,0.3,4.584010222,0.014312055,0.00179
108,K23,4,4,9,9,95,17.373,1.8,5.003959037,0.014136851,0.001984
108,K24,5,5,11,11,102,17.068,2.5,5.064305575,0.013814022,0.002303
108,K25,7,7,9,9,109,17.441,2.8,4.726845964,0.01565666,0.002086
108,L20,1,1,1,1,67,17.602,-1.1,3.825626356,0.014241084,0.001801
108,L21,2,2,16,16,73,16.83,-1.4,4.260148815,0.014195496,0.001732
108,L22,6,6,14,14,82,17.487,-0.1,4.762805981,0.014142943,0.001803
108,L23,6,6,2,2,92,17.397,1.2,5.095623434,0.014065082,0.001973
108,L24,6,6,7,7,101,17.608,2.1,5.139558957,0.014071393,0.002287
108,L25,13,13,13,13,112,17.441,2.6,4.907495526,0.01400404,0.002199
108,N20,1,1,0,0,60,16.65,-1.2,4.226803119,0.014014547,0.001513
108,N24,2,2,14.868,8,87,17.36,-0.4,5.126624379,0.013771977,0.002281
108,N25,3,3,1,1,102,17.654,1.6,5.248364893,0.014334626,0.002505
108,N26,4,4,5,5,110,17.28,2.1,5.396134818,0.014423914,0.002565
108,N27,6,6,3,3,120,17.873,2.4,5.454663137,0.014137261,0.002595
108,O22,1,1,0,0,72,18.317,-1.5,4.847790796,0.015305537,0.001688
108,O25,1,1,5,5,95,17.654,-0.2,5.291280223,0.014905952,0.001766
108,O26,0,0,7,7,104,17.11,1.8,5.668704942,0.013623533,0.001917
108,O27,12,12,8,8,116,17.873,2.1,5.926751027,0.014444706,0.002441
108,ON2524,1,1,3,3,93,17.654,1.2,5.161146292,0.01480301,0.00174
108,ON2625,3,3,4,4,102,17.654,1.9,5.422878264,0.014216243,0.001867
108,P26,5,5,3,3,97,18.02,0.6,5.834476673,0.01460554,0.00235
108,P27,3,3,6,6,108,17.26,1.2,6.220015486,0.014115351,0.001956
108,P30,0,0,4,4,141,17.568,2.4,6.08594163,0.013706497,0.002482
108,P31,1,1,3,3,135,17.362,2,5.917210233,0.013540714,0.002941
108,P32,1,1,1,1,141,17.008,2.1,5.049570539,0.012877846,0.002357
108,PO2423,0,0,1,1,76,17.475,-1.3,4.763223757,0.014601968,0.001967
108,PO2625,2,2,1,1,94,17.955,-0.3,5.502575852,0.014673258,0.002079
108,PO2726,4,4,7,7,106,17.782,1.3,5.964650876,0.014091204,0.002411
108,Q30,3,3,12,12,137,18.04,2.1,6.254995441,0.014274615,0.002419
108,Q31,9,9,25,25,147,18.04,2,6.005221973,0.014006375,0.002255
108,QP2726,0,0,1,1,100,18.343,0.6,6.156088468,0.014455544,0.002417
108,R29,6,6,0,0,118,17.438,1.7,6.378360304,0.014067725,0.002035
108,R30,9,9,13.3556,4,129,18.04,2,6.348531674,0.014479741,0.0024
108,R31,8,8,15,15,147,18.177,2,6.085079067,0.014764589,0.002316
108,R32,10,10,14,14,162,18.177,2.5,5.085582753,0.014663897,0.002538
108,S29,3,3,12.668,8,111,16.76,1.7,6.394496666,0.013452353,0.002414
108,S30,10,10,15.7824,9,122,17.873,1.9,6.3905984,0.013897558,0.001952
108,S31,4,4,11,11,132,18.04,2.1,6.093261242,0.014232538,0.002154
108,T30,1,1,2,2,117,17.873,1.8,6.407144772,0.013954879,0.001966
113,F18,10,10,5,5,107,17.882,2.3,3.309177913,0.013930624,0.002155
113,F22,0,0,5,5,113,17.814,3.7,3.66151186,0.01465671,0.001968
113,G18,0,0,11,11,81,17.73,-0.5,3.210886413,0.015709323,0.001757
113,G22,1,1,2,2,94,16.924,2.9,3.504982695,0.014116886,0.002027
113,H18,2,2,16,16,74,17.655,-0.7,3.312258852,0.015714934,0.001505
113,H23,2,2,6,6,99,17.653,3.5,4.207180244,0.014313227,0.002664
113,I18,8,8,16,16,71,17.168,-0.2,3.464881134,0.01426035,0.001726
113,I21,0,0,25,25,73,15.877,-0.3,3.407365428,0.012535312,0.001424
113,I22,15,15,63.1868,47,84,16.847,1.8,3.995256604,0.013787421,0.002207
113,I23,14,14,37.8196,26,99,17.1,2.8,4.53177275,0.013869834,0.002579
113,IH2120,1,1,4,4,69,19.724,-0.5,3.084690721,0.01393945,0.001573
113,IH2221,0,0,2,2,74,16.502,2.8,3.536009676,0.013586867,0.001467
113,J18,0,0,1,1,69,17.01,-1.3,3.53616725,0.013955533,0.001729
113,J19,1,1,3,3,70,17.674,-1.4,3.383303385,0.016108009,0.001967
113,J20,4,4,20,20,70,17.531,-1.3,3.420389645,0.014342088,0.001781
113,J21,2,2,50.0256,27,74,21.313,-0.7,3.782849245,0.017883537,0.001866
113,J23,0,0,2,2,98,17.654,2,4.825662831,0.014478744,0.002223
113,J24,2,2,2,2,104,17.238,2.2,4.898351515,0.010564225,0.001779
113,J25,9,9,4,4,108,18.31,2.8,4.497124707,0.01693322,0.002364
113,JI2019,1,1,7,7,66,16.21,-1.4,3.256647755,0.013214119,0.001637
113,JI2120,0,0,27,27,71,16.959,-1.1,3.396841343,0.013854358,0.001986
113,JI2221,2,2,21,21,77,17.237,0.3,3.883139896,0.014156848,0.001922
113,K20,2,2,2,2,69,17.227,-1.4,3.628743979,0.014038138,0.001657
113,K21,5,5,16,16,73,16.812,-1.2,4.01417833,0.014244035,0.001774
113,K22,2,2,5,5,84,17.182,0.3,4.584010222,0.014312055,0.00179
113,K23,4,4,3,3,95,17.373,1.8,5.003959037,0.014136851,0.001984
113,K24,1,1,7,7,102,17.068,2.5,5.064305575,0.013814022,0.002303
113,K25,5,5,10,10,109,17.441,2.8,4.726845964,0.01565666,0.002086
113,L20,0,0,4,4,67,17.602,-1.1,3.825626356,0.014241084,0.001801
113,L21,1,1,4,4,73,16.83,-1.4,4.260148815,0.014195496,0.001732
113,L22,1,1,7,7,82,17.487,-0.1,4.762805981,0.014142943,0.001803
113,L23,1,1,4,4,92,17.397,1.2,5.095623434,0.014065082,0.001973
113,L24,4,4,7,7,101,17.608,2.1,5.139558957,0.014071393,0.002287
113,L25,6,6,13,13,112,17.441,2.6,4.907495526,0.01400404,0.002199
113,N24,1,1,14.868,8,87,17.36,-0.4,5.126624379,0.013771977,0.002281
113,N25,1,1,4,4,102,17.654,1.6,5.248364893,0.014334626,0.002505
113,N26,5,5,4,4,110,17.28,2.1,5.396134818,0.014423914,0.002565
113,N27,5,5,5,5,120,17.873,2.4,5.454663137,0.014137261,0.002595
113,O25,2,2,1,1,95,17.654,-0.2,5.291280223,0.014905952,0.001766
113,O26,2,2,6,6,104,17.11,1.8,5.668704942,0.013623533,0.001917
113,O27,3,3,7,7,116,17.873,2.1,5.926751027,0.014444706,0.002441
113,ON2524,0,0,1,1,93,17.654,1.2,5.161146292,0.01480301,0.00174
113,ON2625,1,1,3,3,102,17.654,1.9,5.422878264,0.014216243,0.001867
113,P20,0,0,3.1718,1,53,16.541,-1.3,4.417112406,0.013527348,0.001825
113,P26,3,3,0,0,97,18.02,0.6,5.834476673,0.01460554,0.00235
113,P27,1,1,1,1,108,17.26,1.2,6.220015486,0.014115351,0.001956
113,P30,0,0,1,1,141,17.568,2.4,6.08594163,0.013706497,0.002482
113,P31,3,3,3,3,135,17.362,2,5.917210233,0.013540714,0.002941
113,P32,1,1,0,0,141,17.008,2.1,5.049570539,0.012877846,0.002357
113,PO2423,0,0,1,1,76,17.475,-1.3,4.763223757,0.014601968,0.001967
113,PO2625,1,1,3,3,94,17.955,-0.3,5.502575852,0.014673258,0.002079
113,PO2726,2,2,3,3,106,17.782,1.3,5.964650876,0.014091204,0.002411
113,Q30,7,7,9,9,137,18.04,2.1,6.254995441,0.014274615,0.002419
113,Q31,7,7,11,11,147,18.04,2,6.005221973,0.014006375,0.002255
113,QP2726,1,1,1,1,100,18.343,0.6,6.156088468,0.014455544,0.002417
113,R29,2,2,31.4228,2,118,17.438,1.7,6.378360304,0.014067725,0.002035
113,R30,5,5,10.0167,3,129,18.04,2,6.348531674,0.014479741,0.0024
113,R31,5,5,10,10,147,18.177,2,6.085079067,0.014764589,0.002316
113,R32,7,7,10,10,162,18.177,2.5,5.085582753,0.014663897,0.002538
113,S28,1,1,0,0,102,16.785,1,6.443201463,0.013340289,0.002063
113,S29,0,0,3.167,2,111,16.76,1.7,6.394496666,0.013452353,0.002414
113,S30,6,6,24.5504,14,122,17.873,1.9,6.3905984,0.013897558,0.001952
113,S31,6,6,10,10,132,18.04,2.1,6.093261242,0.014232538,0.002154
113,T30,1,1,2,2,117,17.873,1.8,6.407144772,0.013954879,0.001966
118,F18,0,0,2,2,107,17.882,2.3,3.309177913,0.013930624,0.002155
118,F22,0,0,3,3,113,17.814,3.7,3.66151186,0.01465671,0.001968
118,G18,0,0,10,10,81,17.73,-0.5,3.210886413,0.015709323,0.001757
118,G22,0,0,1,1,94,16.924,2.9,3.504982695,0.014116886,0.002027
118,H18,3,3,14,14,74,17.655,-0.7,3.312258852,0.015714934,0.001505
118,H23,8,8,10,10,99,17.653,3.5,4.207180244,0.014313227,0.002664
118,I18,0,0,9,9,71,17.168,-0.2,3.464881134,0.01426035,0.001726
118,I21,0,0,19,19,73,15.877,-0.3,3.407365428,0.012535312,0.001424
118,I22,18,18,73.942,55,84,16.847,1.8,3.995256604,0.013787421,0.002207
118,I23,11,11,20.3644,14,99,17.1,2.8,4.53177275,0.013869834,0.002579
118,IH2120,2,2,0,0,69,19.724,-0.5,3.084690721,0.01393945,0.001573
118,IH2221,0,0,1,1,74,16.502,2.8,3.536009676,0.013586867,0.001467
118,J18,0,0,4,4,69,17.01,-1.3,3.53616725,0.013955533,0.001729
118,J19,0,0,2,2,70,17.674,-1.4,3.383303385,0.016108009,0.001967
118,J20,2,2,15,15,70,17.531,-1.3,3.420389645,0.014342088,0.001781
118,J21,1,1,31.4976,17,74,21.313,-0.7,3.782849245,0.017883537,0.001866
118,J22,1,1,4,4,86,17.659,1.2,4.363528075,0.014132744,0.002204
118,J23,1,1,4,4,98,17.654,2,4.825662831,0.014478744,0.002223
118,J24,2,2,4,4,104,17.238,2.2,4.898351515,0.010564225,0.001779
118,J25,2,2,1,1,108,18.31,2.8,4.497124707,0.01693322,0.002364
118,JI2019,1,1,1,1,66,16.21,-1.4,3.256647755,0.013214119,0.001637
118,JI2120,0,0,10,10,71,16.959,-1.1,3.396841343,0.013854358,0.001986
118,JI2221,4,4,21,21,77,17.237,0.3,3.883139896,0.014156848,0.001922
118,K20,1,1,2,2,69,17.227,-1.4,3.628743979,0.014038138,0.001657
118,K21,0,0,9,9,73,16.812,-1.2,4.01417833,0.014244035,0.001774
118,K22,5,5,5,5,84,17.182,0.3,4.584010222,0.014312055,0.00179
118,K23,2,2,3,3,95,17.373,1.8,5.003959037,0.014136851,0.001984
118,K24,0,0,1,1,102,17.068,2.5,5.064305575,0.013814022,0.002303
118,K25,3,3,10,10,109,17.441,2.8,4.726845964,0.01565666,0.002086
118,L21,0,0,4,4,73,16.83,-1.4,4.260148815,0.014195496,0.001732
118,L22,1,1,2,2,82,17.487,-0.1,4.762805981,0.014142943,0.001803
118,L23,2,2,4,4,92,17.397,1.2,5.095623434,0.014065082,0.001973
118,L24,3,3,4,4,101,17.608,2.1,5.139558957,0.014071393,0.002287
118,L25,3,3,8,8,112,17.441,2.6,4.907495526,0.01400404,0.002199
118,N20,1,1,0,0,60,16.65,-1.2,4.226803119,0.014014547,0.001513
118,N24,1,1,11.151,6,87,17.36,-0.4,5.126624379,0.013771977,0.002281
118,N25,1,1,3,3,102,17.654,1.6,5.248364893,0.014334626,0.002505
118,N26,2,2,1,1,110,17.28,2.1,5.396134818,0.014423914,0.002565
118,N27,2,2,2,2,120,17.873,2.4,5.454663137,0.014137261,0.002595
118,O25,1,1,4,4,95,17.654,-0.2,5.291280223,0.014905952,0.001766
118,O26,1,1,4,4,104,17.11,1.8,5.668704942,0.013623533,0.001917
118,O27,1,1,2,2,116,17.873,2.1,5.926751027,0.014444706,0.002441
118,ON2524,1,1,6,6,93,17.654,1.2,5.161146292,0.01480301,0.00174
118,ON2625,0,0,1,1,102,17.654,1.9,5.422878264,0.014216243,0.001867
118,P30,1,1,1,1,141,17.568,2.4,6.08594163,0.013706497,0.002482
118,P31,0,0,1,1,135,17.362,2,5.917210233,0.013540714,0.002941
118,PO2726,0,0,2,2,106,17.782,1.3,5.964650876,0.014091204,0.002411
118,Q30,2,2,10,10,137,18.04,2.1,6.254995441,0.014274615,0.002419
118,Q31,2,2,4,4,147,18.04,2,6.005221973,0.014006375,0.002255
118,R29,2,2,0,0,118,17.438,1.7,6.378360304,0.014067725,0.002035
118,R30,1,1,3.3389,1,129,18.04,2,6.348531674,0.014479741,0.0024
118,R31,4,4,4,4,147,18.177,2,6.085079067,0.014764589,0.002316
118,R32,2,2,9,9,162,18.177,2.5,5.085582753,0.014663897,0.002538
118,S29,0,0,1.5835,1,111,16.76,1.7,6.394496666,0.013452353,0.002414
118,S30,3,3,14.0288,8,122,17.873,1.9,6.3905984,0.013897558,0.001952
118,S31,1,1,1,1,132,18.04,2.1,6.093261242,0.014232538,0.002154
118,T30,0,0,3,3,117,17.873,1.8,6.407144772,0.013954879,0.001966
123,F18,0,0,4,4,107,17.882,2.3,3.309177913,0.013930624,0.002155
123,F22,1,1,1,1,113,17.814,3.7,3.66151186,0.01465671,0.001968
123,G18,0,0,4,4,81,17.73,-0.5,3.210886413,0.015709323,0.001757
123,H18,2,2,8,8,74,17.655,-0.7,3.312258852,0.015714934,0.001505
123,H23,3,3,7,7,99,17.653,3.5,4.207180244,0.014313227,0.002664
123,I18,1,1,6,6,71,17.168,-0.2,3.464881134,0.01426035,0.001726
123,I21,1,1,24,24,73,15.877,-0.3,3.407365428,0.012535312,0.001424
123,I22,12,12,51.0872,38,84,16.847,1.8,3.995256604,0.013787421,0.002207
123,I23,4,4,21.819,15,99,17.1,2.8,4.53177275,0.013869834,0.002579
123,IH2120,0,0,1,1,69,19.724,-0.5,3.084690721,0.01393945,0.001573
123,IH2221,0,0,1,1,74,16.502,2.8,3.536009676,0.013586867,0.001467
123,J18,0,0,2,2,69,17.01,-1.3,3.53616725,0.013955533,0.001729
123,J19,0,0,4,4,70,17.674,-1.4,3.383303385,0.016108009,0.001967
123,J20,0,0,3,3,70,17.531,-1.3,3.420389645,0.014342088,0.001781
123,J21,1,1,24.0864,13,74,21.313,-0.7,3.782849245,0.017883537,0.001866
123,J22,1,1,4,4,86,17.659,1.2,4.363528075,0.014132744,0.002204
123,J23,0,0,2,2,98,17.654,2,4.825662831,0.014478744,0.002223
123,J25,2,2,0,0,108,18.31,2.8,4.497124707,0.01693322,0.002364
123,JI2120,0,0,7,7,71,16.959,-1.1,3.396841343,0.013854358,0.001986
123,JI2221,7,7,22,22,77,17.237,0.3,3.883139896,0.014156848,0.001922
123,K20,1,1,0,0,69,17.227,-1.4,3.628743979,0.014038138,0.001657
123,K21,0,0,4,4,73,16.812,-1.2,4.01417833,0.014244035,0.001774
123,K22,1,1,2,2,84,17.182,0.3,4.584010222,0.014312055,0.00179
123,K23,1,1,0,0,95,17.373,1.8,5.003959037,0.014136851,0.001984
123,K25,3,3,5,5,109,17.441,2.8,4.726845964,0.01565666,0.002086
123,L22,0,0,2,2,82,17.487,-0.1,4.762805981,0.014142943,0.001803
123,L23,1,1,1,1,92,17.397,1.2,5.095623434,0.014065082,0.001973
123,L24,0,0,4,4,101,17.608,2.1,5.139558957,0.014071393,0.002287
123,L25,4,4,4,4,112,17.441,2.6,4.907495526,0.01400404,0.002199
123,N21,0,0,1.4901,1,68,16.959,-1.5,4.659262716,0.013547802,0.001949
123,N24,1,1,13.0095,7,87,17.36,-0.4,5.126624379,0.013771977,0.002281
123,N25,1,1,1,1,102,17.654,1.6,5.248364893,0.014334626,0.002505
123,N27,1,1,1,1,120,17.873,2.4,5.454663137,0.014137261,0.002595
123,O22,0,0,2.9118,1,72,18.317,-1.5,4.847790796,0.015305537,0.001688
123,O25,0,0,3,3,95,17.654,-0.2,5.291280223,0.014905952,0.001766
123,O26,0,0,3,3,104,17.11,1.8,5.668704942,0.013623533,0.001917
123,O27,0,0,2,2,116,17.873,2.1,5.926751027,0.014444706,0.002441
123,ON2524,0,0,2,2,93,17.654,1.2,5.161146292,0.01480301,0.00174
123,ON2625,0,0,3,3,102,17.654,1.9,5.422878264,0.014216243,0.001867
123,P30,0,0,1,1,141,17.568,2.4,6.08594163,0.013706497,0.002482
123,P31,2,2,1,1,135,17.362,2,5.917210233,0.013540714,0.002941
123,P32,1,1,1,1,141,17.008,2.1,5.049570539,0.012877846,0.002357
123,PO2625,1,1,0,0,94,17.955,-0.3,5.502575852,0.014673258,0.002079
123,Q30,2,2,5,5,137,18.04,2.1,6.254995441,0.014274615,0.002419
123,Q31,0,0,1,1,147,18.04,2,6.005221973,0.014006375,0.002255
123,QP2726,1,1,1,1,100,18.343,0.6,6.156088468,0.014455544,0.002417
123,R29,1,1,0,0,118,17.438,1.7,6.378360304,0.014067725,0.002035
123,R31,1,1,3,3,147,18.177,2,6.085079067,0.014764589,0.002316
123,R32,2,2,3,3,162,18.177,2.5,5.085582753,0.014663897,0.002538
123,S30,1,1,3.5072,2,122,17.873,1.9,6.3905984,0.013897558,0.001952
123,S31,0,0,3,3,132,18.04,2.1,6.093261242,0.014232538,0.002154
128,G18,0,0,2,2,81,17.73,-0.5,3.210886413,0.015709323,0.001757
128,G22,1,1,0,0,94,16.924,2.9,3.504982695,0.014116886,0.002027
128,H18,1,1,1,1,74,17.655,-0.7,3.312258852,0.015714934,0.001505
128,H23,1,1,4,4,99,17.653,3.5,4.207180244,0.014313227,0.002664
128,I18,0,0,1,1,71,17.168,-0.2,3.464881134,0.01426035,0.001726
128,I21,1,1,10,10,73,15.877,-0.3,3.407365428,0.012535312,0.001424
128,I22,2,2,16.1328,12,84,16.847,1.8,3.995256604,0.013787421,0.002207
128,I23,0,0,8.7276,6,99,17.1,2.8,4.53177275,0.013869834,0.002579
128,IH2120,0,0,1,1,69,19.724,-0.5,3.084690721,0.01393945,0.001573
128,IH2221,0,0,1,1,74,16.502,2.8,3.536009676,0.013586867,0.001467
128,J18,0,0,1,1,69,17.01,-1.3,3.53616725,0.013955533,0.001729
128,J19,0,0,1,1,70,17.674,-1.4,3.383303385,0.016108009,0.001967
128,J21,0,0,11.1168,6,74,21.313,-0.7,3.782849245,0.017883537,0.001866
128,J22,0,0,1,1,86,17.659,1.2,4.363528075,0.014132744,0.002204
128,J23,0,0,1,1,98,17.654,2,4.825662831,0.014478744,0.002223
128,J24,1,1,1,1,104,17.238,2.2,4.898351515,0.010564225,0.001779
128,J25,2,2,0,0,108,18.31,2.8,4.497124707,0.01693322,0.002364
128,JI2019,0,0,1,1,66,16.21,-1.4,3.256647755,0.013214119,0.001637
128,JI2221,2,2,13,13,77,17.237,0.3,3.883139896,0.014156848,0.001922
128,K22,0,0,2,2,84,17.182,0.3,4.584010222,0.014312055,0.00179
128,K23,1,1,2,2,95,17.373,1.8,5.003959037,0.014136851,0.001984
128,L24,0,0,1,1,101,17.608,2.1,5.139558957,0.014071393,0.002287
128,L25,0,0,3,3,112,17.441,2.6,4.907495526,0.01400404,0.002199
128,N24,0,0,1.8585,1,87,17.36,-0.4,5.126624379,0.013771977,0.002281
128,N25,1,1,0,0,102,17.654,1.6,5.248364893,0.014334626,0.002505
128,N26,0,0,1,1,110,17.28,2.1,5.396134818,0.014423914,0.002565
128,N27,0,0,1,1,120,17.873,2.4,5.454663137,0.014137261,0.002595
128,O25,0,0,1,1,95,17.654,-0.2,5.291280223,0.014905952,0.001766
128,O26,0,0,1,1,104,17.11,1.8,5.668704942,0.013623533,0.001917
128,ON2524,0,0,2,2,93,17.654,1.2,5.161146292,0.01480301,0.00174
128,ON2625,0,0,1,1,102,17.654,1.9,5.422878264,0.014216243,0.001867
128,P26,0,0,1,1,97,18.02,0.6,5.834476673,0.01460554,0.00235
128,P31,1,1,0,0,135,17.362,2,5.917210233,0.013540714,0.002941
128,PO2625,0,0,1,1,94,17.955,-0.3,5.502575852,0.014673258,0.002079
128,Q30,1,1,0,0,137,18.04,2.1,6.254995441,0.014274615,0.002419
128,Q31,0,0,3,3,147,18.04,2,6.005221973,0.014006375,0.002255
128,R29,0,0,15.7114,1,118,17.438,1.7,6.378360304,0.014067725,0.002035
128,R32,0,0,1,1,162,18.177,2.5,5.085582753,0.014663897,0.002538
128,S30,0,0,5.2608,3,122,17.873,1.9,6.3905984,0.013897558,0.001952